H_bin    , Gene , Feature       , Region    , Orientation, Step, Pearson_r            , P_value                , CI_low                , CI_high               , N_windows, Sliding_file                                                      , P_Bonferroni           , Reject_Bonferroni, P_Holm                 , Reject_Holm, P_FDR_BH               , Reject_FDR_BH
0.57-0.60, ASH1L, REG_ALL       , winTrim500, genomic    ,   10, -0.24126092155061962 , 1.0356041176011395e-288, -0.25366923264816366  , -0.22877322214393483  ,     21990, sliding_ASH1L_REG_ALL_win10k_step10_winTrim500_genomic.csv        , 3.479629835139829e-286 , True             , 2.7443509116430197e-286, True       , 4.832819215471985e-288 , True
0.57-0.60, ASH1L, REG_ALL       , winTrim500, reversed   ,   10, 0.21722150108461802  , 4.102290676898795e-233 , 0.20459168592994406   , 0.22977900188513373   ,     21990, sliding_ASH1L_REG_ALL_win10k_step10_winTrim500_reversed.csv       , 1.3783696674379952e-230, True             , 1.000958925163306e-230 , True       , 1.4821179219763388e-232, True
0.57-0.60, NSD1 , CTCF          , full      , genomic    ,   10, -0.15837454349561791 , 1.3042803250106178e-90 , -0.1734238355204783   , -0.14325130655306303  ,     16043, sliding_NSD1_CTCF_win10k_step10_full_genomic.csv                  , 4.382381892035676e-88  , True             , 2.3346617817690058e-88 , True       , 2.7736594253390355e-90 , True
0.57-0.60, NSD1 , CTCF          , full      , reversed   ,   10, -0.3850669290689861  , 0.0                    , -0.3981686916039348   , -0.37180809310357815  ,     16043, sliding_NSD1_CTCF_win10k_step10_full_reversed.csv                 , 0.0                    , True             , 0.0                    , True       , 0.0                    , True
0.57-0.60, NSD1 , CTCF          , winTrim500, genomic    ,   10, -0.1423829778689224  , 2.00974505879241e-73   , -0.15751024714147446  , -0.12718890224196785  ,     16043, sliding_NSD1_CTCF_win10k_step10_winTrim500_genomic.csv            , 6.752743397542498e-71  , True             , 3.3160793470074766e-71 , True       , 3.926013603222383e-73  , True
0.57-0.60, NSD1 , CTCF          , winTrim500, reversed   ,   10, -0.36239258394113566 , 0.0                    , -0.3757597163271201   , -0.34887468636934776  ,     16043, sliding_NSD1_CTCF_win10k_step10_winTrim500_reversed.csv           , 0.0                    , True             , 0.0                    , True       , 0.0                    , True
0.57-0.60, NSD1 , EMAR_AND_OTHER, full      , genomic    ,   10, -0.16465327151731785 , 6.990332346063824e-98  , -0.1796697997965409   , -0.1495600266838553   ,     16043, sliding_NSD1_EMAR_AND_OTHER_win10k_step10_full_genomic.csv        , 2.3487516682774446e-95 , True             , 1.3561244751363818e-95 , True       , 1.6424836841101014e-97 , True
0.57-0.60, NSD1 , EMAR_AND_OTHER, full      , reversed   ,   10, -0.3961626348019723  , 0.0                    , -0.40912884293815943  , -0.38303647148727243  ,     16043, sliding_NSD1_EMAR_AND_OTHER_win10k_step10_full_reversed.csv       , 0.0                    , True             , 0.0                    , True       , 0.0                    , True
0.57-0.60, NSD1 , EMAR_AND_OTHER, winTrim500, genomic    ,   10, -0.15446210088197676 , 3.1367311203788725e-86 , -0.16953119655497173  , -0.139320796487592    ,     16043, sliding_NSD1_EMAR_AND_OTHER_win10k_step10_winTrim500_genomic.csv  , 1.0539416564473012e-83 , True             , 5.520646771866816e-84  , True       , 6.546221468616778e-86  , True
0.57-0.60, NSD1 , EMAR_AND_OTHER, winTrim500, reversed   ,   10, -0.37508035656829597 , 0.0                    , -0.3883009238214997   , -0.36170542614722234  ,     16043, sliding_NSD1_EMAR_AND_OTHER_win10k_step10_winTrim500_reversed.csv , 0.0                    , True             , 0.0                    , True       , 0.0                    , True
0.57-0.60, NSD1 , EMAR_ONLY     , full      , genomic    ,   10, -0.2708526241488011  , 9.374885708064499e-268 , -0.28513187135265305  , -0.256453177168104    ,     16043, sliding_NSD1_EMAR_ONLY_win10k_step10_full_genomic.csv             , 3.149961597909672e-265 , True             , 2.3718460841403184e-265, True       , 3.7499542832257997e-267, True
0.57-0.60, NSD1 , EMAR_ONLY     , full      , reversed   ,   10, -0.09325780440323424 , 2.51264901928999e-32   , -0.10857542735033093  , -0.07789590784146044  ,     16043, sliding_NSD1_EMAR_ONLY_win10k_step10_full_reversed.csv            , 8.442500704814366e-30  , True             , 2.814166901604789e-30  , True       , 3.752222535473052e-32  , True
0.57-0.60, NSD1 , EMAR_ONLY     , winTrim500, genomic    ,   10, -0.22613488237994395 , 4.029699570003472e-185 , -0.24076668029221232  , -0.2114003233370708   ,     16043, sliding_NSD1_EMAR_ONLY_win10k_step10_winTrim500_genomic.csv       , 1.3539790555211665e-182, True             , 9.30860600670802e-183  , True       , 1.277338731623742e-184 , True
0.57-0.60, NSD1 , EMAR_ONLY     , winTrim500, reversed   ,   10, -0.07456752705002775 , 3.1621853958832066e-21 , -0.08993805739077132  , -0.05916148420959073  ,     16043, sliding_NSD1_EMAR_ONLY_win10k_step10_winTrim500_reversed.csv      , 1.0624942930167574e-18 , True             , 2.9724542721302144e-19 , True       , 4.372404498011348e-21  , True
0.57-0.60, NSD1 , ENHANCER      , full      , genomic    ,   10, 0.005742932823822586 , 0.46700867817665853    , -0.009732240206612819 , 0.021215355606031102  ,     16043, sliding_NSD1_ENHANCER_win10k_step10_full_genomic.csv              , 1.0                    , False            , 1.0                    , False      , 0.4783991337419429     , False
0.57-0.60, NSD1 , ENHANCER      , full      , reversed   ,   10, -0.022413183389038152, 0.004525362094492925   , -0.03787435562941525  , -0.006941282677173538 ,     16043, sliding_NSD1_ENHANCER_win10k_step10_full_reversed.csv             , 1.0                    , False            , 0.17936232167608382    , False      , 0.005102421690434977   , True
0.57-0.60, NSD1 , ENHANCER      , winTrim500, genomic    ,   10, -0.002292780069715436, 0.7715228733971907     , -0.017766457876831503 , 0.01318199576332242   ,     16043, sliding_NSD1_ENHANCER_win10k_step10_winTrim500_genomic.csv        , 1.0                    , False            , 1.0                    , False      , 0.7738259267506151     , False
0.57-0.60, NSD1 , ENHANCER      , winTrim500, reversed   ,   10, -0.023690365303995854, 0.0026924321408886035  , -0.0391503212554917   , -0.008219070202917643 ,     16043, sliding_NSD1_ENHANCER_win10k_step10_winTrim500_reversed.csv       , 0.9046571993385708     , False            , 0.12115944633998715    , False      , 0.0030981410936252425  , True
0.57-0.60, NSD1 , EXON_MANE     , full      , genomic    ,   10, -0.5121217125379888  , 0.0                    , -0.5234478383216244   , -0.5006146398398811   ,     16043, sliding_NSD1_EXON_MANE_win10k_step10_full_genomic.csv             , 0.0                    , True             , 0.0                    , True       , 0.0                    , True
0.57-0.60, NSD1 , EXON_MANE     , full      , reversed   ,   10, -0.14236886330006895 , 2.0771753491957242e-73 , -0.15749619792619562  , -0.12717472866815205  ,     16043, sliding_NSD1_EXON_MANE_win10k_step10_full_reversed.csv            , 6.979309173297633e-71  , True             , 3.4065675726809875e-71 , True       , 4.03428275913158e-73   , True
0.57-0.60, NSD1 , EXON_MANE     , winTrim500, genomic    ,   10, -0.5098422695660054  , 0.0                    , -0.5212045570915225   , -0.4982992717911154   ,     16043, sliding_NSD1_EXON_MANE_win10k_step10_winTrim500_genomic.csv       , 0.0                    , True             , 0.0                    , True       , 0.0                    , True
0.57-0.60, NSD1 , EXON_MANE     , winTrim500, reversed   ,   10, -0.13566838030680967 , 9.025954475196095e-67  , -0.15082604812077108  , -0.12044693536358203  ,     16043, sliding_NSD1_EXON_MANE_win10k_step10_winTrim500_reversed.csv      , 3.032720703665888e-64  , True             , 1.3719450802298065e-64 , True       , 1.6393084884680474e-66 , True
0.57-0.60, NSD1 , EXON_UNION    , full      , genomic    ,   10, -0.3890707319069535  , 0.0                    , -0.4021240120670924   , -0.37585932254667825  ,     16043, sliding_NSD1_EXON_UNION_win10k_step10_full_genomic.csv            , 0.0                    , True             , 0.0                    , True       , 0.0                    , True
0.57-0.60, NSD1 , EXON_UNION    , full      , reversed   ,   10, -0.2753453249446157  , 5.349470533454379e-277 , -0.2895857722862567   , -0.2609830075607114   ,     16043, sliding_NSD1_EXON_UNION_win10k_step10_full_reversed.csv           , 1.7974220992406712e-274, True             , 1.3748139270977754e-274, True       , 2.2467776240508394e-276, True
0.57-0.60, NSD1 , EXON_UNION    , winTrim500, genomic    ,   10, -0.3779156816912309  , 0.0                    , -0.39110282687654224  , -0.3645733928075982   ,     16043, sliding_NSD1_EXON_UNION_win10k_step10_winTrim500_genomic.csv      , 0.0                    , True             , 0.0                    , True       , 0.0                    , True
0.57-0.60, NSD1 , EXON_UNION    , winTrim500, reversed   ,   10, -0.27675793763388085 , 6.100600926693747e-280 , -0.29098605794501137  , -0.2624074253961843   ,     16043, sliding_NSD1_EXON_UNION_win10k_step10_winTrim500_reversed.csv     , 2.0498019113690988e-277, True             , 1.5800556400136803e-277, True       , 2.6279511684219217e-279, True
0.57-0.60, NSD1 , OTHER_GENIC   , full      , genomic    ,   10, 0.02123311432291774  , 0.007155906777395755   , 0.005760698956267549  , 0.036695365555644364  ,     16043, sliding_NSD1_OTHER_GENIC_win10k_step10_full_genomic.csv           , 1.0                    , False            , 0.2647685507636429     , False      , 0.008014615590683245   , True
0.57-0.60, NSD1 , OTHER_GENIC   , full      , reversed   ,   10, -0.01982643501914286 , 0.012029201340650891   , -0.0352899162065396   , -0.004353462516464243 ,     16043, sliding_NSD1_OTHER_GENIC_win10k_step10_full_reversed.csv          , 1.0                    , False            , 0.43305124826343205    , False      , 0.013427945682587041   , True
0.57-0.60, NSD1 , OTHER_GENIC   , winTrim500, genomic    ,   10, 0.023410013450145265 , 0.003023778781653794   , 0.0079385810844394    , 0.03887024070579326   ,     16043, sliding_NSD1_OTHER_GENIC_win10k_step10_winTrim500_genomic.csv     , 1.0                    , False            , 0.12699870882945935    , False      , 0.003444032781815847   , True
0.57-0.60, NSD1 , OTHER_GENIC   , winTrim500, reversed   ,   10, -0.015362447621123852, 0.05168049500990146    , -0.03082942689618396  , 0.00011188712361402407,     16043, sliding_NSD1_OTHER_GENIC_win10k_step10_winTrim500_reversed.csv    , 1.0                    , False            , 1.0                    , False      , 0.05495141241559143    , False
0.57-0.60, NSD1 , PROMOTER      , full      , genomic    ,   10, -0.17605643865837534 , 7.54266477410306e-112  , -0.1910103674081275   , -0.1610208078044438   ,     16043, sliding_NSD1_PROMOTER_win10k_step10_full_genomic.csv              , 2.534335364098628e-109 , True             , 1.5462462786911272e-109, True       , 1.9199510334080515e-111, True
0.57-0.60, NSD1 , PROMOTER      , full      , reversed   ,   10, -0.4108115153640901  , 0.0                    , -0.4235930324461017   , -0.3978664538047604   ,     16043, sliding_NSD1_PROMOTER_win10k_step10_full_reversed.csv             , 0.0                    , True             , 0.0                    , True       , 0.0                    , True
0.57-0.60, NSD1 , PROMOTER      , winTrim500, genomic    ,   10, -0.16353761155580662 , 1.4392093492064831e-96 , -0.17856005003390685  , -0.14843894767042032  ,     16043, sliding_NSD1_PROMOTER_win10k_step10_winTrim500_genomic.csv        , 4.835743413333783e-94  , True             , 2.7776740439685127e-94 , True       , 3.358155148148461e-96  , True
0.57-0.60, NSD1 , PROMOTER      , winTrim500, reversed   ,   10, -0.3942047479392371  , 0.0                    , -0.4071951470626181   , -0.381054892064649    ,     16043, sliding_NSD1_PROMOTER_win10k_step10_winTrim500_reversed.csv       , 0.0                    , True             , 0.0                    , True       , 0.0                    , True
0.57-0.60, NSD1 , REG_ALL       , full      , genomic    ,   10, -0.20584681711224312 , 4.6888704873710865e-153, -0.22061838134839584  , -0.19098084734008405  ,     16043, sliding_NSD1_REG_ALL_win10k_step10_full_genomic.csv               , 1.5754604837566851e-150, True             , 1.0409292481963812e-150, True       , 1.3699656380492913e-152, True
0.57-0.60, NSD1 , REG_ALL       , full      , reversed   ,   10, -0.40377155765214834 , 0.0                    , -0.41664264691620007  , -0.3907386177992778   ,     16043, sliding_NSD1_REG_ALL_win10k_step10_full_reversed.csv              , 0.0                    , True             , 0.0                    , True       , 0.0                    , True
0.57-0.60, NSD1 , REG_ALL       , winTrim500, genomic    ,   10, -0.17694848050095913 , 5.536146496826435e-113 , -0.19189734391566826  , -0.16191752769316742  ,     16043, sliding_NSD1_REG_ALL_win10k_step10_winTrim500_genomic.csv         , 1.8601452229336823e-110, True             , 1.1404461783462457e-110, True       , 1.419958185445559e-112 , True
0.57-0.60, NSD1 , REG_ALL       , winTrim500, reversed   ,   10, -0.38013362092902614 , 0.0                    , -0.3932944512423007   , -0.36681704242712726  ,     16043, sliding_NSD1_REG_ALL_win10k_step10_winTrim500_reversed.csv        , 0.0                    , True             , 0.0                    , True       , 0.0                    , True
0.57-0.60, NSD2 , CTCF          , full      , genomic    ,   10, -0.4163454850153877  , 0.0                    , -0.4321336082696427   , -0.4003022196895994   ,     10365, sliding_NSD2_CTCF_win10k_step10_full_genomic.csv                  , 0.0                    , True             , 0.0                    , True       , 0.0                    , True
0.57-0.60, NSD2 , CTCF          , full      , reversed   ,   10, 0.5181412753722846   , 0.0                    , 0.5039160725640169    , 0.532085483185895     ,     10365, sliding_NSD2_CTCF_win10k_step10_full_reversed.csv                 , 0.0                    , True             , 0.0                    , True       , 0.0                    , True
0.57-0.60, NSD2 , CTCF          , winTrim500, genomic    ,   10, -0.41219845088357765 , 0.0                    , -0.4280534532878083   , -0.39608979815310713  ,     10365, sliding_NSD2_CTCF_win10k_step10_winTrim500_genomic.csv            , 0.0                    , True             , 0.0                    , True       , 0.0                    , True
0.57-0.60, NSD2 , CTCF          , winTrim500, reversed   ,   10, 0.5196676261194159   , 0.0                    , 0.5054728053662416    , 0.5335812342136053    ,     10365, sliding_NSD2_CTCF_win10k_step10_winTrim500_reversed.csv           , 0.0                    , True             , 0.0                    , True       , 0.0                    , True
0.57-0.60, NSD2 , EMAR_AND_OTHER, full      , genomic    ,   10, -0.019848858075005343, 0.04330661785104822    , -0.03908577961717588  , -0.0005972290037131609,     10365, sliding_NSD2_EMAR_AND_OTHER_win10k_step10_full_genomic.csv        , 1.0                    , False            , 1.0                    , False      , 0.04648889328419233    , True
0.57-0.60, NSD2 , EMAR_AND_OTHER, full      , reversed   ,   10, 0.1737124280026478   , 5.0396994474902075e-71 , 0.15497886449595763   , 0.19232110833345614   ,     10365, sliding_NSD2_EMAR_AND_OTHER_win10k_step10_full_reversed.csv       , 1.6933390143567097e-68 , True             , 8.164313104934136e-69  , True       , 9.621244399754032e-71  , True
0.57-0.60, NSD2 , EMAR_AND_OTHER, winTrim500, genomic    ,   10, -0.03265623213971    , 0.0008836383302596102  , -0.05187547567386689  , -0.013412807390597928 ,     10365, sliding_NSD2_EMAR_AND_OTHER_win10k_step10_winTrim500_genomic.csv  , 0.29690247896722904    , False            , 0.042414639852461286   , True       , 0.0010238016516111346  , True
0.57-0.60, NSD2 , EMAR_AND_OTHER, winTrim500, reversed   ,   10, 0.1808827367290363   , 5.993299495288749e-77  , 0.16219569816413923   , 0.1994400781231642    ,     10365, sliding_NSD2_EMAR_AND_OTHER_win10k_step10_winTrim500_reversed.csv , 2.0137486304170197e-74 , True             , 1.0188609141990873e-74 , True       , 1.1986598990577498e-76 , True
0.57-0.60, NSD2 , ENHANCER      , full      , genomic    ,   10, 0.02829571324044394  , 0.003964438571667723   , 0.009048785232407278  , 0.04752168332833037   ,     10365, sliding_NSD2_ENHANCER_win10k_step10_full_genomic.csv              , 1.0                    , False            , 0.16254198143837667    , False      , 0.004500173513784984   , True
0.57-0.60, NSD2 , ENHANCER      , full      , reversed   ,   10, 0.15696356121247793  , 3.635105102398634e-58  , 0.13812910799839537   , 0.17568452795331901   ,     10365, sliding_NSD2_ENHANCER_win10k_step10_full_reversed.csv             , 1.2213953144059411e-55 , True             , 5.307253449502006e-56  , True       , 6.394739865999692e-58  , True
0.57-0.60, NSD2 , ENHANCER      , winTrim500, genomic    ,   10, 0.030543575358625515 , 0.001871187069011474   , 0.011298361738704786  , 0.04976616911714442   ,     10365, sliding_NSD2_ENHANCER_win10k_step10_winTrim500_genomic.csv        , 0.6287188551878552     , False            , 0.0860746051745278     , False      , 0.002160545894116341   , True
0.57-0.60, NSD2 , ENHANCER      , winTrim500, reversed   ,   10, 0.15090494421466433  , 7.529642730230221e-54  , 0.1320366799478436    , 0.16966389388262187   ,     10365, sliding_NSD2_ENHANCER_win10k_step10_winTrim500_reversed.csv       , 2.5299599573573542e-51 , True             , 1.0767389104229216e-51 , True       , 1.30410307080276e-53   , True
0.57-0.60, NSD2 , EXON_MANE     , full      , genomic    ,   10, -0.06045393682018535 , 7.291742284181044e-10  , -0.07961313631541445  , -0.04125008847007658  ,     10365, sliding_NSD2_EXON_MANE_win10k_step10_full_genomic.csv             , 2.450025407484831e-07  , True             , 4.739632484717679e-08  , True       , 9.007446351047172e-10  , True
0.57-0.60, NSD2 , EXON_MANE     , full      , reversed   ,   10, 0.135644518289309    , 9.32698174202146e-44   , 0.1166974056451168    , 0.1544929313609598    ,     10365, sliding_NSD2_EXON_MANE_win10k_step10_full_reversed.csv            , 3.1338658653192104e-41 , True             , 1.2311615899468326e-41 , True       , 1.5287150562532732e-43 , True
0.57-0.60, NSD2 , EXON_MANE     , winTrim500, genomic    ,   10, -0.06737245441555331 , 6.5993428949122226e-12 , -0.08651210162613647  , -0.04818309276035699  ,     10365, sliding_NSD2_EXON_MANE_win10k_step10_winTrim500_genomic.csv       , 2.2173792126905067e-09 , True             , 4.619540026438556e-10  , True       , 8.304791058765943e-12  , True
0.57-0.60, NSD2 , EXON_MANE     , winTrim500, reversed   ,   10, 0.11973837168910123  , 2.072387241788923e-34  , 0.1007186897181366    , 0.13867056752102025   ,     10365, sliding_NSD2_EXON_MANE_win10k_step10_winTrim500_reversed.csv      , 6.963221132410781e-32  , True             , 2.3832453280572617e-32 , True       , 3.1365860956805326e-34 , True
0.57-0.60, NSD2 , EXON_UNION    , full      , genomic    ,   10, 0.5233738387531075   , 0.0                    , 0.5092531749264393    , 0.5372127838403978    ,     10365, sliding_NSD2_EXON_UNION_win10k_step10_full_genomic.csv            , 0.0                    , True             , 0.0                    , True       , 0.0                    , True
0.57-0.60, NSD2 , EXON_UNION    , full      , reversed   ,   10, -0.30966165883214314 , 3.652387110083988e-229 , -0.32696429816487915  , -0.2921514807276441   ,     10365, sliding_NSD2_EXON_UNION_win10k_step10_full_reversed.csv           , 1.22720206898822e-226  , True             , 8.87530067750409e-227  , True       , 1.3055341159449149e-228, True
0.57-0.60, NSD2 , EXON_UNION    , winTrim500, genomic    ,   10, 0.5070678181260453   , 0.0                    , 0.4926249643949166    , 0.5212314157570629    ,     10365, sliding_NSD2_EXON_UNION_win10k_step10_winTrim500_genomic.csv      , 0.0                    , True             , 0.0                    , True       , 0.0                    , True
0.57-0.60, NSD2 , EXON_UNION    , winTrim500, reversed   ,   10, -0.2966326941506301  , 1.4358418995216888e-209, -0.31409086323144175  , -0.27897398203248985  ,     10365, sliding_NSD2_EXON_UNION_win10k_step10_winTrim500_reversed.csv     , 4.824428782392874e-207 , True             , 3.431662139856836e-207 , True       , 4.92288651264579e-209  , True
0.57-0.60, NSD2 , OTHER_GENIC   , full      , genomic    ,   10, -0.021201034428901297, 0.030894351150457054   , -0.040436387230679785 , -0.001949973039662702 ,     10365, sliding_NSD2_OTHER_GENIC_win10k_step10_full_genomic.csv           , 1.0                    , False            , 0.9886192368146257     , False      , 0.03403443274279859    , True
0.57-0.60, NSD2 , OTHER_GENIC   , full      , reversed   ,   10, 0.22075799867173865  , 1.321037342139519e-114 , 0.20236619802517294   , 0.23899413055064933   ,     10365, sliding_NSD2_OTHER_GENIC_win10k_step10_full_reversed.csv          , 4.438685469588784e-112 , True             , 2.7345472982288042e-112, True       , 3.4143734381452185e-114, True
0.57-0.60, NSD2 , OTHER_GENIC   , winTrim500, genomic    ,   10, -0.02092031115166483 , 0.03318443633989308    , -0.040155995418813366 , -0.0016691261114442533,     10365, sliding_NSD2_OTHER_GENIC_win10k_step10_winTrim500_genomic.csv     , 1.0                    , False            , 1.0                    , False      , 0.0364378124516473     , True
0.57-0.60, NSD2 , OTHER_GENIC   , winTrim500, reversed   ,   10, 0.21196923098464562  , 1.309739930771237e-105 , 0.1935070374822737    , 0.23028135579791936   ,     10365, sliding_NSD2_OTHER_GENIC_win10k_step10_winTrim500_reversed.csv    , 4.4007261673913563e-103, True             , 2.619479861542474e-103 , True       , 3.2122088813075597e-105, True
0.57-0.60, NSD2 , PROMOTER      , full      , genomic    ,   10, -0.27771817763546713 , 6.793668590693203e-183 , -0.2953907017389277   , -0.2598556622193929   ,     10365, sliding_NSD2_PROMOTER_win10k_step10_full_genomic.csv              , 2.282672646472916e-180 , True             , 1.5625437758594366e-180, True       , 2.1333389219373047e-182, True
0.57-0.60, NSD2 , PROMOTER      , full      , reversed   ,   10, 0.2446462090898639   , 4.1859733686657525e-141, 0.22646095889071086   , 0.2626609611192086    ,     10365, sliding_NSD2_PROMOTER_win10k_step10_full_reversed.csv             , 1.4064870518716928e-138, True             , 9.12542194369134e-139  , True       , 1.1819218923291535e-140, True
0.57-0.60, NSD2 , PROMOTER      , winTrim500, genomic    ,   10, -0.30204003818097425 , 1.4044551788608367e-217, -0.3194344379704612   , -0.28444216420839036  ,     10365, sliding_NSD2_PROMOTER_win10k_step10_winTrim500_genomic.csv        , 4.718969400972411e-215 , True             , 3.3987815328432246e-215, True       , 4.967336211549907e-217 , True
0.57-0.60, NSD2 , PROMOTER      , winTrim500, reversed   ,   10, 0.24971287936640096  , 4.0705469893907965e-147, 0.2315743008742308    , 0.26767789212836934   ,     10365, sliding_NSD2_PROMOTER_win10k_step10_winTrim500_reversed.csv       , 1.3677037884353077e-144, True             , 8.955203376659753e-145 , True       , 1.1689775969532544e-146, True
0.57-0.60, NSD2 , REG_ALL       , full      , genomic    ,   10, -0.019848858075005343, 0.04330661785104822    , -0.03908577961717588  , -0.0005972290037131609,     10365, sliding_NSD2_REG_ALL_win10k_step10_full_genomic.csv               , 1.0                    , False            , 1.0                    , False      , 0.04648889328419233    , True
0.57-0.60, NSD2 , REG_ALL       , full      , reversed   ,   10, 0.1737124280026478   , 5.0396994474902075e-71 , 0.15497886449595763   , 0.19232110833345614   ,     10365, sliding_NSD2_REG_ALL_win10k_step10_full_reversed.csv              , 1.6933390143567097e-68 , True             , 8.164313104934136e-69  , True       , 9.621244399754032e-71  , True
0.57-0.60, NSD2 , REG_ALL       , winTrim500, genomic    ,   10, -0.03265623213971    , 0.0008836383302596102  , -0.05187547567386689  , -0.013412807390597928 ,     10365, sliding_NSD2_REG_ALL_win10k_step10_winTrim500_genomic.csv         , 0.29690247896722904    , False            , 0.042414639852461286   , True       , 0.0010238016516111346  , True
0.57-0.60, NSD2 , REG_ALL       , winTrim500, reversed   ,   10, 0.1808827367290363   , 5.993299495288749e-77  , 0.16219569816413923   , 0.1994400781231642    ,     10365, sliding_NSD2_REG_ALL_win10k_step10_winTrim500_reversed.csv        , 2.0137486304170197e-74 , True             , 1.0188609141990873e-74 , True       , 1.1986598990577498e-76 , True
0.57-0.60, NSD3 , EMAR_AND_OTHER, full      , genomic    ,   10, -0.11615147842419066 , 9.641692877903895e-33  , -0.13501697007525434  , -0.09720180391988123  ,     10458, sliding_NSD3_EMAR_AND_OTHER_win10k_step10_full_genomic.csv        , 3.239608806975709e-30  , True             , 1.0895112952031402e-30 , True       , 1.4462539316855843e-32 , True
0.57-0.60, NSD3 , EMAR_AND_OTHER, full      , reversed   ,   10, 0.004550835687817884 , 0.6416915065686799     , -0.014616501083402724 , 0.023714829139144845  ,     10458, sliding_NSD3_EMAR_AND_OTHER_win10k_step10_full_reversed.csv       , 1.0                    , False            , 1.0                    , False      , 0.6455339706798696     , False
0.57-0.60, NSD3 , EMAR_AND_OTHER, winTrim500, genomic    ,   10, -0.09084422777197973 , 1.2993409942818278e-20 , -0.1098190808015815   , -0.07180318427300496  ,     10458, sliding_NSD3_EMAR_AND_OTHER_win10k_step10_winTrim500_genomic.csv  , 4.365785740786941e-18  , True             , 1.1824003047964633e-18 , True       , 1.774709650726399e-20  , True
0.57-0.60, NSD3 , EMAR_AND_OTHER, winTrim500, reversed   ,   10, 0.015347157010109526 , 0.11656127144363633    , -0.003820028527137349 , 0.03450307001635177   ,     10458, sliding_NSD3_EMAR_AND_OTHER_win10k_step10_winTrim500_reversed.csv , 1.0                    , False            , 1.0                    , False      , 0.12238933501581815    , False
0.57-0.60, NSD3 , EMAR_ONLY     , full      , genomic    ,   10, -0.0768726433110958  , 3.4889839874409946e-15 , -0.09589741515006332  , -0.057791728617400444 ,     10458, sliding_NSD3_EMAR_ONLY_win10k_step10_full_genomic.csv             , 1.1722986197801743e-12 , True             , 2.581848150706336e-13  , True       , 4.457409200685073e-15  , True
0.57-0.60, NSD3 , EMAR_ONLY     , full      , reversed   ,   10, 0.19815271243771646  , 4.4372164861646705e-93 , 0.17966899874944994   , 0.21649656214235463   ,     10458, sliding_NSD3_EMAR_ONLY_win10k_step10_full_reversed.csv            , 1.4909047393513293e-90 , True             , 8.386339158851227e-91  , True       , 1.0073680671292765e-92 , True
0.57-0.60, NSD3 , EMAR_ONLY     , winTrim500, genomic    ,   10, -0.09361398333958765 , 8.531005704306082e-22  , -0.11257805640413347  , -0.07458173684536654  ,     10458, sliding_NSD3_EMAR_ONLY_win10k_step10_winTrim500_genomic.csv       , 2.8664179166468433e-19 , True             , 8.275075533176899e-20  , True       , 1.1943407986028514e-21 , True
0.57-0.60, NSD3 , EMAR_ONLY     , winTrim500, reversed   ,   10, 0.19801548243236552  , 5.968828918442869e-93  , 0.1795307715895681    , 0.2163604182475141    ,     10458, sliding_NSD3_EMAR_ONLY_win10k_step10_winTrim500_reversed.csv      , 2.005526516596804e-90  , True             , 1.1221398366672595e-90 , True       , 1.3459909507361102e-92 , True
0.57-0.60, NSD3 , ENHANCER      , full      , genomic    ,   10, -0.11368688281784381 , 1.9801199800872294e-31 , -0.13256409684907702  , -0.09472722489753092  ,     10458, sliding_NSD3_ENHANCER_win10k_step10_full_genomic.csv              , 6.653203133093091e-29  , True             , 2.1781319780959524e-29 , True       , 2.930926490349379e-31  , True
0.57-0.60, NSD3 , ENHANCER      , full      , reversed   ,   10, 0.014720978397696238 , 0.13223846060542216    , -0.004446338002893272 , 0.03387748199372147   ,     10458, sliding_NSD3_ENHANCER_win10k_step10_full_reversed.csv             , 1.0                    , False            , 1.0                    , False      , 0.13841782792343255    , False
0.57-0.60, NSD3 , ENHANCER      , winTrim500, genomic    ,   10, -0.09033434853621258 , 2.1261570166767127e-20 , -0.10931115415995105  , -0.0712917178201083   ,     10458, sliding_NSD3_ENHANCER_win10k_step10_winTrim500_genomic.csv        , 7.143887576033754e-18  , True             , 1.8710181746755073e-18 , True       , 2.869031155033636e-20  , True
0.57-0.60, NSD3 , ENHANCER      , winTrim500, reversed   ,   10, 0.020594654014160486 , 0.0351982045883471     , 0.001429156231809038  , 0.039745027816465286  ,     10458, sliding_NSD3_ENHANCER_win10k_step10_winTrim500_reversed.csv       , 1.0                    , False            , 1.0                    , False      , 0.03839804136910593    , True
0.57-0.60, NSD3 , EXON_MANE     , full      , genomic    ,   10, -0.1034949405553561  , 2.646634681562815e-26  , -0.12241817493092029  , -0.08449648507845813  ,     10458, sliding_NSD3_EXON_MANE_win10k_step10_full_genomic.csv             , 8.892692530051057e-24  , True             , 2.7525000688253272e-24 , True       , 3.816606236073415e-26  , True
0.57-0.60, NSD3 , EXON_MANE     , full      , reversed   ,   10, -0.1343523632500514  , 2.5335633632084987e-43 , -0.153124129638524    , -0.11548367246944101  ,     10458, sliding_NSD3_EXON_MANE_win10k_step10_full_reversed.csv            , 8.512772900380556e-41  , True             , 3.2682967385389633e-41 , True       , 4.092679279029113e-43  , True
